,0
1264,8.984436013148613
1265,9.325862393305396
1266,0.6016552372015713
1267,2.57434916458935
1268,-0.8343197558678832
1269,-1.1734169975003206
1270,-0.7377349579919827
1271,-0.11351219264012669
1272,2.425914336403872
1273,3.6416857567934833
1274,-2.2429416843978722
1275,7.447776231521373
1276,-3.0436591429999673
1277,7.3523948903703005
1278,5.7936250533421125
1279,5.117644472227085
1280,6.3550736000460635
1281,-2.3926075106889924
1282,-10.231140921552573
1283,-1.823491158925986
1284,-7.296465900029736
1285,-4.604391668852433
1286,-5.13752659667419
1287,-8.199147761638473
1288,-6.7579730825262505
1289,-12.052649019528927
1290,-17.06773237507697
1291,-13.357829593625679
1292,-9.17625786233851
1293,-7.681477484541931
1294,-8.29799672227475
1295,-12.190730169145578
1296,-16.007933620466503
1297,-14.607960386351687
1298,-8.481663329219101
1299,3.702603499891796
1300,4.4666041350974455
1301,4.191187221180286
1302,5.542863883883171
1303,7.092969415890479
1304,1.8520847287567705
1305,4.1451530052436265
1306,1.136685611331416
1307,3.3604285091497093
1308,5.176474002519089
1309,2.4975576470214493
1310,5.41677037418815
1311,3.9403216312682274
1312,4.461720855344936
1313,0.8750482996456155
1314,-0.8309767213887351
1315,0.17233203131733765
1316,-2.2199282089729913
1317,1.9401666344249449
1318,-2.917818352560166
1319,-2.3313120274592753
1320,4.831094999604992
1321,4.408989810928125
1322,6.535463173618153
1323,6.85120375247754
1324,5.712688528428858
1325,12.017496473681755
1326,8.593907188215468
1327,2.513799605935351
1328,-1.7969969118534839
1329,-0.5538272440382346
1330,-3.962757201876875
1331,3.388251649512505
1332,2.3977295420212643
1333,3.195966351760278
1334,1.2033851604799368
1335,-4.403315927551309
1336,-6.612912724502088
1337,-2.1404058614240267
1338,-0.9756820554471775
1339,-5.452967073498584
1340,-7.911089619796552
1341,-2.4816881592536886
1342,4.817889527784776
1343,10.066042050996609
1344,12.71308984495116
1345,18.817086391666194
1346,16.78276607742201
1347,14.987701297146245
1348,7.82013677435916
1349,5.461621498783096
1350,1.7695148847068625
1351,2.228699561481789
1352,-5.642818223499256
1353,-10.51814488095986
1354,-10.900016402130927
1355,-10.752836493391928
1356,-10.985685591260106
1357,-15.052393757789677
1358,-11.24655069323021
1359,-13.401484943450628
1360,-12.987232003944538
1361,-13.756982483604856
1362,-7.803586320792357
1363,-0.7442144662798995
1364,-3.023155373173915
1365,4.15522402502839
1366,7.1020065847706615
1367,8.329769878884584
1368,15.69496503413977
1369,5.112726905557852
1370,7.737078641892628
1371,2.6272368399782193
1372,1.7978614129225683
1373,-12.250810590763018
1374,-4.178383672118635
1375,-1.0032352754002183
1376,-6.869075018167276
1377,-9.390347974977981
1378,-8.769529638023439
1379,-5.918540518951424
1380,-5.322134121888192
1381,-9.270295892127262
1382,-8.655264829031122
1383,-9.754452492157483
1384,-4.867369054557969
1385,0.8524899546984397
1386,6.630050648728228
1387,10.035865324610267
1388,15.114835606767954
1389,15.920446730041473
1390,6.809638932959789
1391,17.632647719570713
1392,11.513826071042317
1393,9.2114755537687
1394,7.778818407058533
1395,9.712376667467558
1396,-0.8576934317930225
1397,2.95762957646314
1398,-4.315020036782412
1399,-2.117294641189656
1400,-7.09993514032453
1401,-8.618708031889831
1402,-4.326954705044635
1403,-1.5415393010726461
1404,0.130875541541438
1405,1.3536109338412823
1406,4.781950602846727
1407,4.951628887025142
1408,4.720003790475489
1409,4.084496910960776
1410,2.0829701997888472
1411,-1.230409584270016
1412,3.194494084894477
1413,4.541013183456913
1414,0.5153798156993332
1415,1.7864745819953354
1416,-6.523125806107096
1417,-2.5390227355080235
1418,-2.4561366465102252
1419,-6.454692489271706
1420,-6.897960094102687
1421,-3.48095823229448
1422,-0.17351810148708102
1423,1.1384471615259806
1424,1.657006157243648
1425,-0.28341571440003843
1426,-1.724232051102626
1427,0.974067083920949
1428,-3.107786756757704
1429,1.586723763582281
1430,2.510312471561005
1431,1.816649603140835
1432,4.362915110015306
1433,6.493674493145102
1434,-5.226972358026234
1435,1.1272382483651313
1436,-1.7897515641586486
1437,-6.367354725854659
1438,-1.170769866374526
1439,-10.690657759929726
1440,0.5329197890766708
1441,-9.393079166839282
1442,-5.367079896868204
1443,-3.634661286938364
1444,-0.0005387582080795816
1445,-4.827253479108048
1446,-0.31180847340652795
1447,0.16362569575038666
1448,-6.258116496226221
1449,-1.93724344342483
1450,0.2621789774421406
1451,-7.27066505556324
1452,-0.7273462157221213
1453,-4.350413886271717
1454,-3.7623802534704245
1455,8.628488231404091
1456,3.025726778400532
1457,7.514547743382151
1458,1.509275688550286
1459,14.315876122802026
1460,13.46352184804227
1461,-9.171116317210044
1462,11.689493072030556
1463,-23.848315132635406
1464,-11.858856832071375
1465,-19.12244396447348
1466,-7.301194891470619
1467,4.9889592307551105
1468,2.163791640230638
1469,4.307800250671264
1470,14.921941269445414
1471,-5.627485349383139
1472,4.142935033828815
1473,-6.569575717415838
1474,6.289550482746003
1475,3.877414203591697
1476,13.238542537043628
1477,1.3194703068512217
1478,9.578363132398401
1479,3.051079687591308
1480,6.698558310711291
1481,9.143725647364219
1482,4.45858421689914
1483,2.9684367165784398
1484,5.4858593168424195
1485,6.219445218531774
1486,-1.2675844326256618
1487,4.4685835116395625
1488,5.784860434176321
1489,-5.104572346413284
1490,-13.358076149410097
1491,-5.760893644170729
1492,-0.9039415553508308
1493,-2.181668436117869
1494,-6.769745595727481
1495,-10.541541517631039
1496,-11.904008509225108
1497,-2.178879487554002
1498,-1.5333958438930422
1499,-3.3198995274796297
